,title,feed_type,link,description,date,image,publisher,stocks,_id
31,Markets trade lower on weak global trends,news-article,https://www.thehindu.com/business/markets/markets-trade-lower-on-weak-global-trends/article67204358.ece,"Mumbai Benchmark equity indices opened muted, falling further in line with global markets. Major laggards included ITC, ICICI Bank, Power Grid, UltraTech Cement, Nestle, Larsen & Toubro, Tech Mahindra and Tata Motors. Asian markets traded lower, while U.S. markets ended in the negative.",2023-08-17 10:09:30.000,https://pocket-image-cache.com/direct?url=http://th-i.thgim.com/public/incoming/if0riw/article67148957.ece/alternates/LANDSCAPE_1200/PTI07_13_2023_000216A.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}","[{'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'LART'}, {'sid': 'NEST'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}, {'sid': 'TEML'}, {'sid': 'ULTC'}]",64dda675fe5e5e5b7f97537d
32,ITC Hotels share price could go above Rs 100 after listing. Here’s the math,news-article,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-share-price-could-go-above-rs-100-after-listing-heres-the-math/articleshow/102789530.cms,"As part of the demerger plan, which will not only unlock value for its 36 lakh shareholders but also improve capital allocation of the parent company, ITC will own 40% in ITC Hotels. The remaining 60% will be owned by ITC shareholders in proportion to their ownership in the parent entity.",2023-08-17 09:56:00.000,"https://pocket-image-cache.com/direct?url=http://economictimes.indiatimes.com/thumb/msid-102789577,width-1070,height-580,imgsize-33284,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],64ddaa01fe5e5e5b7f975395
33,Accumulate ITC; target of Rs 478: Prabhudas Lilladher,news-article,https://www.moneycontrol.com/news/business/stocks/accumulate-itc-target-of-rs-478-prabhudas-lilladher-2-11202261.html,"Prabhudas Lilladher recommended accumulate rating on ITC with a target price of Rs 478 in its research report dated August 15, 2023.",2023-08-16 21:05:15.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/08/Accumulate_1280x720_3-770x433.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'ITC'}],64dcf036fe5e5e5b7f9750de
34,"Results Review for ITC, ONGC, Crompton Consumer, TTK Prestige, Galaxy Surfactants",news-article,https://in.investing.com/analysis/results-review-for-itc-ongc-crompton-consumer-ttk-prestige-galaxy-surfactants-200594649,"Results Review for ITC, ONGC, Crompton Consumer, TTK Prestige, Galaxy Surfactants",2023-08-16 17:24:00.000,https://pocket-image-cache.com/direct?url=http://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/investing-com.png', 'id': 'in.investing.com', 'name': 'Investing.com'}","[{'sid': 'CROP'}, {'sid': 'GALX'}, {'sid': 'ITC'}, {'sid': 'ONGC'}, {'sid': 'TTKL'}]",64dcc170fe5e5e5b7f974f2f
35,"ITC Share Prices Rise After Q1 Results, Stock Up 45% In A Year; Will The Rally Continue? - News18",news-article,https://www.news18.com/business/markets/itc-share-prices-rise-after-q1-results-stock-up-45-in-a-year-will-the-rally-continue-8538273.html,ITC share price rose on Wednesday after the company reported its Q1 results and approved the demerger of its hotels business; Should you invest?,2023-08-16 14:33:13.000,https://pocket-image-cache.com/direct?url=http://images.news18.com/ibnlive/uploads/2023/07/itc-has-underperformed-despite-positive-sentiment-is-the-market-right-in-punishing-the-stock-168983677116x9.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/news18.png', 'id': 'www.news18.com', 'name': 'News18'}",[{'sid': 'ITC'}],64dcafe8fe5e5e5b7f974d67
36,"Stocks In Focus | IndiGo, ITC, Zee, Hero Moto, Ashok Leyland & More | BQ Prime",news-article,https://www.bqprime.com/markets/stocks-in-focus-indigo-itc-zee-hero-moto-ashok-leyland-more-bq-prime,"Stocks In Focus | IndiGo, ITC, Zee, Hero Moto, Ashok Leyland & More | BQ Prime AUM Capital’s Rajesh Agarwal shares insight on #IndiGo, #ITC, #Zee, #HeroMoto and other top stocks to watch for in trade today.",2023-08-16 11:39:59.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-08%2F88b8717e-c514-45e5-a800-a032be57f14f%2FVAAFy1at6WtBikTP1.?w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'ASOK'}, {'sid': 'INGL'}, {'sid': 'ITC'}]",64dc695c75531fe5f76952aa
37,How to value ITC Hotel business? Vishal Gada explains,news-article,https://economictimes.indiatimes.com/markets/expert-view/how-to-value-itc-hotel-business-vishal-gada-explains/articleshow/102760278.cms,"Actually it does not matter what is the share entitlement ratio and let me explain you why. See, this is a demerger where all the shareholders of ITC will have direct and indirect 100% economic ownership in the new ITC Hotels business. So what the company is doing is that they are demerging the ITC …",2023-08-16 10:26:00.000,"https://pocket-image-cache.com/direct?url=http://economictimes.indiatimes.com/thumb/msid-102760365,width-1070,height-580,imgsize-4892,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],64dc5e5775531fe5f7695232
38,"Trade Talk: ITC, Vodafone Idea, IndiGo, ZEE, Infosys In The Spotlight",news-article,https://www.bqprime.com/bq-prime-videos/trade-talk-itc-vodafone-idea-indigo-zee-infosys-in-the-spotlight,"Trade Talk: ITC, Vodafone Idea, IndiGo, ZEE, Infosys In The Spotlight Trade Talk | #ITC Q1 profit, revenue rise; #VodafoneIdea net loss widens.Hiral and Alex take us through the stocks to watch in trade today. #BQLive Trade Talk | #ITC Q1 profit, revenue rise; #VodafoneIdea net loss widens.",2023-08-16 09:21:16.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-08%2Fbdc5a23b-d9f6-45f9-846c-0bd1c30856c8%2FVA8KM1at4UqBt82Mv.?w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'VODA'}, {'sid': 'INGL'}, {'sid': 'ITC'}, {'sid': 'INFY'}]",64dc4d3f75531fe5f76951a4
39,"Stocks to Watch: IndiGo, ITC, Infosys, HCL Tech, Adani Green, ONGC, Zee, and Others - News18",news-article,https://www.news18.com/business/markets/stocks-to-watch-indigo-itc-infosys-hcl-tech-adani-green-ongc-zee-and-others-8537740.html,"Stocks to watch: Shares of firms like IndiGo, ITC, Infosys, HCL Tech, Adani Green, ONGC, Zee, and others will be in focus on Wednesday’s trade.",2023-08-16 08:23:23.000,https://pocket-image-cache.com/direct?url=http://images.news18.com/ibnlive/uploads/2023/06/news18-bl-zb-41-168623744816x9.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/news18.png', 'id': 'www.news18.com', 'name': 'News18'}","[{'sid': 'HCLT'}, {'sid': 'INGL'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'ONGC'}]",64dc3f2875531fe5f7695155
40,"Buzzing Stocks: ITC, Vodafone Idea, GMR Airports, Ashok Leyland, others in news today",news-article,https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-itc-vodafone-idea-gmr-airports-ashok-leyland-others-in-news-today-11190041.html,Stocks to watch: Check out the companies making headlines before the opening bell today.,2023-08-16 06:45:28.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/08/Sensex_nifty_market_flat-4-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'ASOK'}, {'sid': 'VODA'}, {'sid': 'ITC'}]",64dc2a0f75531fe5f76950d6
41,"Stocks To Watch: ITC, Hero MotoCorp, Ashok Leyland, RIL, Vodafone Idea, Hindustan Copper",news-article,https://www.bqprime.com/business/stocks-to-watch-itc-hero-motocorp-ashok-leyland-ril-vodafone-idea-hindustan-copper,Here are the stocks to watch before going into trade today.,2023-08-16 05:00:00.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-06%2Fcf8b439d-fa71-41be-908b-ad82e08d40d7%2FITC_Maratha.jpg?rect=132%2C0%2C1143%2C600&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'ASOK'}, {'sid': 'HCPR'}, {'sid': 'HROM'}, {'sid': 'VODA'}, {'sid': 'ITC'}]",64dc0df075531fe5f76950aa
42,"ITC profit rises, but export curbs hit revenue",news-article,https://economictimes.indiatimes.com/industry/cons-products/fmcg/itc-profit-rises-but-export-curbs-hit-revenue/articleshow/102732407.cms,"ITC has posted a 17.6% year-on-year jump in its net profit for the quarter ended June at ₹4,902.7 crore even as its board approved allotment of one share of its soon-to-be demerged hotel business for every 10 shares held in the company.",2023-08-15 00:06:00.000,"https://pocket-image-cache.com/direct?url=http://economictimes.indiatimes.com/thumb/msid-102732579,width-1070,height-580,imgsize-14900,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],64da803575531fe5f7694b69
43,"ITC Q1 Profit Rises, Vodafone Net Loss Widens — Earnings Wrap",news-article,https://www.bqprime.com/business/itc-q1-profit-rises-vodafone-net-loss-widens-earnings-wrap,Here are the major quarterly results announced after market hours on Monday.,2023-08-15 00:03:07.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-07%2F81c7a1fd-0a83-4b11-bea3-fb95a3ded51a%2Fitc_royal_bengal.png?rect=0%2C0%2C1067%2C560&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'VODA'}, {'sid': 'ITC'}]",64da74cd75531fe5f7694b31
44,"ITC Q1 profit jumps 16% to ₹5,180 crore on steady growth in FMCG segment",news-article,https://www.thehindubusinessline.com/companies/itc-q1-profit-jumps-16-to-5180-crore-on-steady-growth-in-fmcg-segment/article67195513.ece,"Revenue declines 6% to ₹18,639 cr hit by performance of agribusiness unit",2023-08-14 22:42:11.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/kcm912/article67195516.ece/alternates/LANDSCAPE_1200/BL15_ITC_new.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],64da631675531fe5f7694ab1
45,"ITC board approves hotels biz demerger, entitlement ratio 1:10",news-article,https://www.thehindubusinessline.com/companies/itc-board-approves-hotels-biz-demerger-entitlement-ratio-110/article67195445.ece,"Under the demerger, ITC shareholders will directly own 60 per cent of the new company and the balance 40 per cent indirectly through ITC",2023-08-14 22:28:01.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/nvqo4z/article67195441.ece/alternates/LANDSCAPE_1200/BL15_ITC_new.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],64da631675531fe5f7694ab2
46,"ITC Q1 net profit rises 16% to ₹5,180 crore",news-article,https://www.thehindu.com/business/itc-q1-net-profit-rises-16-to-5180-cr/article67195060.ece,"ITC Ltd. reported 16.08% rise in consolidated net profit to ₹5,180.12 crore for Q1/FY2023-24. Revenue from total FMCG, including cigarettes, surged 13.46% to ₹13,528.37 crore. Revenue from FMCG-others segment rose 16% to ₹5,172.71 crore. Hotel segment revenue up 7.6% to ₹624.90 crore. Agribusiness r…",2023-08-14 22:16:43.000,https://pocket-image-cache.com/direct?url=http://th-i.thgim.com/public/incoming/gzn3oz/article67195074.ece/alternates/LANDSCAPE_1200/2023-08-14T120850Z_1296997838_RC2NN2AH6O6W_RTRMADP_3_ITC-RESULTS.JPG,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'ITC'}],64da497375531fe5f76949fc
47,"ITC Reports 17.6% Hike In Net Profit To Rs 4,903 Cr For Q1 Amid Strong Demand For Consumer Goods In Urban And Rural Markets",news-article,https://zeenews.india.com/companies/itc-reports-17-6-hike-in-net-profit-to-rs-4903-cr-for-q1-amid-strong-demand-for-consumer-goods-in-urban-and-rural-markets-2649105.html,Indias ITC Ltd reported a better-than-expected profit in the first quarter on Monday as it kept a tight lid on expenses and saw strong demand for consumer goods in its urban and rural markets. Net profit at the cigarettes-to-hotels conglomerate rose 17.6% to 49.03 billion rupees ($590.28 million) i…,2023-08-14 19:21:50.000,https://pocket-image-cache.com/direct?url=http://english.cdn.zeenews.com/sites/default/files/2023/08/14/1263079-anime1-8.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/zeenews.jpeg', 'id': 'zeenews.india.com', 'name': 'Zee News'}",[{'sid': 'ITC'}],64da367075531fe5f769491d
48,ITC Board Fixes Share Entitlement Ratio At 1:10 For Demerged Hotels Biz,news-article,https://zeenews.india.com/companies/itc-board-fixes-share-entitlement-ratio-at-110-for-demerged-hotels-biz-2649103.html,The firm said the demerger would be in the best interests of the two companies and their respective shareholders and other stakeholders. ITC Hotels will have the ability to raise capital from equity and debt markets for funding its growth requirements.,2023-08-14 19:09:18.000,https://pocket-image-cache.com/direct?url=http://english.cdn.zeenews.com/sites/default/files/2023/08/14/1263075-anime1-8.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/zeenews.jpeg', 'id': 'zeenews.india.com', 'name': 'Zee News'}",[{'sid': 'ITC'}],64da2f6a75531fe5f76948f0
49,"Gift Nifty signals a tepid start: ITC, Vodafone Idea Q1 results; stocks in F&O ban; TVS Supply IPO & more",news-article,https://www.businesstoday.in/markets/stocks/story/gift-nifty-signals-a-tepid-start-itc-vodafone-idea-q1-results-stocks-in-fo-ban-tvs-supply-ipo-more-393987-2023-08-14?utm_source=rssfeed,"ITC Ltd, Vodafone Idea Ltd, Indiabulls Housing Finance, KNR Constructions Ltd, AstraZeneca Pharma India, Wockhardt Ltd and Saksoft Ltd are among a handful of companies that will announce their quarterly results today.",2023-08-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202308/29525db076bcc42505a356e55dbe94f38b28530b_getty-stock-market-data_1-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'ASTR'}, {'sid': 'IDTI'}, {'sid': 'INBF'}, {'sid': 'VODA'}, {'sid': 'ITC'}, {'sid': 'KNRL'}, {'sid': 'MIRA'}, {'sid': 'SAKS'}, {'sid': 'WCKH'}, {'sid': '.NSEI'}]",64d99303973496fcc0fe8718
50,"ITC board approves hotels biz demerger, entitlement ratio 10:1; listing likely in 15 months",news-article,https://www.businesstoday.in/markets/company-stock/story/itc-board-approves-hotels-biz-demerger-entitlement-ratio-101-394107-2023-08-14?utm_source=rssfeed,ITC said the scheme involves demerger of the demerged undertaking comprising the Hotels business of the demerged company into the resulting company on a going concern basis and in consideration.,2023-08-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202308/ezgif-sixteen_nine_257.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}",[{'sid': 'ITC'}],64da118e75531fe5f76947ca
51,"Stocks in news: ITC, Adani Ports, Tata Steel, Nykaa, Vodafone Idea, HDFC Bank & CarTrade",news-article,https://www.businesstoday.in/markets/stocks/story/stocks-in-news-itc-adani-ports-tata-steel-nykaa-vodafone-idea-hdfc-bank-cartrade-393986-2023-08-14?utm_source=rssfeed,"ITC Ltd, Vodafone Idea Ltd, Indiabulls Housing Finance, KNR Constructions Ltd, AstraZeneca Pharma India, Wockhardt Ltd, Saksoft Ltd and Uflex are among a handful of companies that will announce their quarterly results today.",2023-08-14 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202308/36dfdfa1abbd0938fbd08a32d233fddf-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'APSE'}, {'sid': 'ASTR'}, {'sid': 'HDBK'}, {'sid': 'INBF'}, {'sid': 'VODA'}, {'sid': 'ITC'}, {'sid': 'KNRL'}, {'sid': 'SAKS'}, {'sid': 'TISC'}, {'sid': 'UFLX'}, {'sid': 'WCKH'}, {'sid': 'NYK'}]",64d99303973496fcc0fe8719
52,ITC Investors To Get 1 Share Of Hotels Unit For Every 10 Held In Parent,news-article,https://www.bqprime.com/markets/itc-investors-to-get-1-share-of-hotels-unit-for-every-10-held-in-parent,The share-entitlement ratio has been determined on the basis of the number of shares of the two companies.,2023-08-14 17:25:40.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2017-02%2F450f2cdf-1ec1-4285-a6a4-ecd5ad7701f8%2Fm174597.jpg?rect=0%2C328%2C3000%2C1575&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}",[{'sid': 'ITC'}],64da196b75531fe5f7694836
53,"ITC Q1 Results: Profit Up 16%, Revenue Falls 6%",news-article,https://www.bqprime.com/markets/itc-q1-results-profit-up-16-revenue-falls-6,"ITC’s Q1 revenue fell 6% to Rs 18,639.5 crore against an estimate of Rs 16,657.5 crore.",2023-08-14 17:07:03.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-08%2F9d4aa888-d80b-4fcd-8515-4ba52b9c3a1e%2FITC_Sunfeast_biscuits___Source_Company_website_.png?w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}",[{'sid': 'ITC'}],64da125d75531fe5f76947cb
